Wall time,Step,Value
1767349137.6688702,1689625,-21.0
1767349142.6227102,1691381,-20.0
1767349148.8379893,1693860,-20.0
1767349151.0474067,1694702,-21.0
1767349159.27899,1697874,-21.0
1767349169.7572825,1701860,-21.0
1767349174.2342145,1703568,-21.0
1767349189.5844436,1709385,-21.0
1767349194.501994,1711147,-20.0
1767349196.4215207,1711911,-21.0
1767349202.564925,1714265,-21.0
1767349207.039774,1715853,-21.0
1767349215.3896534,1718983,-21.0
1767349222.0891755,1721433,-20.0
1767349226.376071,1722989,-21.0
1767349230.72913,1724577,-21.0
1767349232.8455358,1725341,-21.0
1767349251.6771598,1732455,-20.0
1767349254.281826,1733297,-20.0
1767349256.5767179,1734234,-19.0
1767349265.1897993,1737498,-21.0
1767349267.6774578,1738352,-21.0
1767349271.5240636,1739908,-21.0
1767349278.3543868,1742394,-21.0
1767349280.3291526,1743158,-21.0
1767349282.2258294,1743922,-21.0
1767349286.2271516,1745478,-21.0
1767349288.70047,1746302,-21.0
1767349293.3001182,1748072,-21.0
1767349303.922154,1752165,-21.0
1767349306.3131835,1753087,-19.0
1767349318.8398204,1757839,-21.0
1767349321.1184232,1758743,-20.0
1767349323.5997667,1759715,-21.0
1767349331.8756447,1762948,-21.0
1767349336.0757039,1764536,-21.0
1767349340.3552015,1766181,-21.0
1767349348.971525,1769371,-21.0
1767349370.6075644,1777514,-21.0
1767349374.7025266,1779098,-21.0
1767349378.7354662,1780626,-21.0
1767349380.7891023,1781409,-21.0
1767349388.8512967,1784553,-21.0
1767349392.7831314,1786109,-21.0
1767349395.095291,1786997,-21.0
1767349397.0740495,1787761,-21.0
1767349411.5559402,1793374,-21.0
1767349419.5866177,1796580,-21.0
1767349425.6079144,1798934,-21.0
1767349457.295861,1808005,-21.0
1767349466.071732,1811357,-19.0
1767349470.053895,1812885,-21.0
1767349476.4627078,1815293,-21.0
1767349480.5104163,1816883,-21.0
1767349482.5693183,1817665,-21.0
1767349486.7680638,1819271,-21.0
1767349488.9626703,1820095,-21.0
1767349490.9225664,1820859,-21.0
1767349492.868497,1821651,-21.0
1767349497.1031272,1823299,-21.0
1767349501.114587,1824855,-21.0
1767349503.3656552,1825693,-20.0
1767349511.2808847,1828873,-21.0
1767349513.208136,1829637,-21.0
1767349517.5048125,1831285,-21.0
1767349523.5654802,1833651,-21.0
1767349534.2416806,1837741,-21.0
1767349559.3738525,1847286,-21.0
1767349567.8135011,1850540,-20.0
1767349574.3931513,1853028,-21.0
1767349588.223247,1858498,-21.0
1767349595.2367458,1861180,-20.0
1767349607.9202535,1866028,-21.0
1767349610.1085074,1866930,-20.0
1767349614.0223787,1868518,-21.0
1767349620.2197628,1870934,-21.0
1767349626.9561863,1873495,-21.0
1767349629.1273658,1874319,-21.0
1767349631.2192466,1875111,-21.0
1767349650.602049,1882451,-20.0
1767349652.7735043,1883277,-21.0
1767349654.9489157,1884101,-21.0
1767349657.1637456,1884939,-20.0
1767349661.8010406,1886697,-21.0
1767349672.2689874,1890683,-21.0
1767349686.6822217,1896156,-21.0
1767349688.843306,1896980,-21.0
1767349690.8453019,1897744,-21.0
1767349693.3081365,1898676,-20.0
1767349710.2763293,1905110,-21.0
1767349729.868269,1912568,-20.0
1767349740.6199718,1916654,-21.0
1767349757.6766467,1923109,-21.0
1767349759.7672322,1923901,-21.0
1767349765.884834,1926221,-21.0
1767349789.9854321,1935344,-21.0
1767349796.5172644,1937890,-21.0
1767349802.9792755,1940341,-20.0
1767349804.8083198,1941105,-21.0
1767349806.9627197,1941897,-21.0
1767349811.0665882,1943453,-21.0
1767349826.4986863,1949643,-21.0
1767349831.34888,1951278,-21.0
1767349835.1974776,1952887,-21.0
1767349839.5573144,1954623,-21.0
1767349860.7101007,1962537,-21.0
1767349877.7099643,1969236,-20.0
1767349879.6098356,1970000,-21.0
1767349889.9331007,1974078,-20.0
1767349902.306533,1978892,-21.0
1767349918.8769495,1985361,-21.0
1767349931.591462,1990413,-20.0
1767349933.5886042,1991239,-21.0
1767349935.4815934,1992003,-21.0
1767349937.4029725,1992767,-21.0
1767349941.832456,1994417,-21.0
1767349952.5161,1998644,-21.0
1767349998.6957736,2013967,-21.0
1767350002.8209445,2015663,-21.0
1767350010.8126378,2018886,-21.0
1767350013.1205065,2019798,-21.0
1767350017.7512987,2021565,-20.0
1767350028.4043336,2025655,-21.0
1767350034.606716,2028021,-20.0
1767350038.7470667,2029611,-21.0
1767350045.1977775,2031981,-20.0
1767350047.3129175,2032823,-20.0
1767350049.2547216,2033587,-21.0
1767350070.5081873,2041771,-21.0
1767350072.3781722,2042535,-21.0
1767350076.4107444,2044123,-21.0
1767350078.6315138,2044961,-20.0
1767350080.8231835,2045785,-21.0
1767350083.4073513,2046731,-21.0
1767350092.463964,2050107,-21.0
1767350096.6304996,2051736,-20.0
1767350103.106578,2054214,-20.0
1767350107.386474,2055943,-20.0
1767350112.0401456,2057611,-20.0
1767350116.1256604,2059247,-21.0
1767350134.0142012,2066303,-21.0
1767350142.877391,2069796,-21.0
1767350147.1426904,2071402,-21.0
1767350151.7185483,2073132,-21.0
1767350157.1535947,2074918,-21.0
1767350163.543196,2077416,-21.0
1767350169.730454,2079766,-21.0
1767350182.406096,2084560,-21.0
1767350184.4549816,2085324,-21.0
1767350193.3507805,2088675,-21.0
