Wall time,Step,Value
1767442645.4218094,661194,89.0
1767442676.4711893,663867,143.0
1767442677.1414914,663943,76.0
1767442692.3151848,665162,134.0
1767442703.9881668,666111,90.0
1767442707.835148,666556,99.0
1767442711.6120896,666887,107.0
1767442737.1726468,669028,125.0
1767442759.7417855,670832,177.0
1767442768.167929,671692,172.0
1767442817.9801466,675797,566.0
1767442846.722481,678245,101.0
1767442848.6728897,678395,150.0
1767442872.2718616,680456,105.0
1767442876.7001488,680795,66.0
1767442888.811803,681951,146.0
1767442901.586577,682950,283.0
1767442902.323602,683006,56.0
1767442922.0703053,684765,156.0
1767442939.0039184,686068,111.0
1767442945.5409622,686677,92.0
1767442949.9903946,687143,90.0
1767442955.713945,687583,120.0
1767442967.8652506,688511,133.0
1767442972.3979094,688857,167.0
1767442986.9048803,690216,107.0
1767443001.4783058,691340,129.0
1767443010.1477547,692234,83.0
1767443021.3718836,693096,110.0
1767443036.752034,694439,213.0
1767443043.9730759,695058,169.0
1767443045.5070999,695176,118.0
1767443046.809958,695274,98.0
1767443049.0885985,695446,106.0
1767443056.5702417,696019,238.0
1767443064.851704,696747,84.0
1767443074.6960382,697640,132.0
1767443091.03313,698884,150.0
1767443096.8309565,699500,102.0
1767443100.046199,699808,133.0
1767443105.7346163,700252,210.0
1767443112.3178945,700753,81.0
1767443119.4951146,701305,223.0
1767443120.6712809,701393,88.0
1767443121.7056453,701478,85.0
1767443148.2750454,703747,85.0
1767443159.8328183,704837,128.0
1767443168.1001735,705475,133.0
1767443180.3962343,706411,106.0
1767443181.9215493,706528,117.0
1767443192.5094743,707552,110.0
1767443208.8819785,708810,85.0
1767443227.0914884,710461,128.0
1767443242.0236626,711605,133.0
1767443246.7598042,712133,231.0
1767443259.9812365,713245,116.0
1767443265.3121948,713649,99.0
1767443277.2171123,714744,81.0
1767443295.7700405,716233,87.0
1767443299.5307593,716520,71.0
1767443306.1195378,717157,88.0
1767443308.1249676,717364,111.0
1767443355.6901786,721243,88.0
1767443365.535184,722090,76.0
1767443393.2652152,724321,110.0
1767443394.6468139,724483,83.0
1767443397.7519722,724842,204.0
1767443405.9760427,725519,76.0
1767443413.5638564,726099,201.0
1767443415.6005692,726252,77.0
1767443440.8150258,728428,105.0
1767443459.0707202,730045,137.0
1767443461.8083405,730271,78.0
1767443488.0836906,732477,83.0
1767443492.9581983,732884,112.0
1767443504.621329,733777,110.0
1767443532.4953668,736137,120.0
1767443544.0198524,737062,265.0
1767443585.3667874,740634,111.0
1767443603.841797,742088,129.0
1767443604.8040965,742201,113.0
1767443607.6313796,742519,88.0
1767443610.0774581,742748,229.0
1767443613.465626,743009,136.0
1767443617.4496539,743312,150.0
1767443625.2098885,743904,130.0
1767443632.196685,744439,149.0
1767443643.858331,745509,194.0
1767443646.4206197,745704,114.0
1767443673.6523824,748011,162.0
1767443739.0932164,753473,172.0
1767443747.106008,754093,137.0
1767443749.6209924,754284,96.0
1767443758.2675035,755149,265.0
1767443782.4950612,757030,212.0
1767443793.3777113,758090,154.0
1767443803.4873247,758869,131.0
1767443824.4445224,760707,89.0
1767443830.4293647,761162,139.0
1767443836.36338,761620,304.0
1767443837.8525205,761733,113.0
1767443843.2238617,762162,93.0
1767443846.7462556,762569,92.0
1767443861.042394,763740,258.0
1767443872.523136,764613,91.0
1767443893.105056,766423,153.0
1767443914.4969313,768289,708.0
1767443926.602783,769213,164.0
1767443928.3069627,769344,131.0
1767443931.9937131,769625,107.0
1767443934.977975,769936,103.0
1767443937.3010628,770203,119.0
1767443940.293305,770477,156.0
1767443943.5167842,770731,254.0
1767443957.1736052,771772,140.0
1767443963.0527368,772230,148.0
1767443970.0244777,772982,86.0
1767444002.6258004,775707,130.0
1767444018.7470849,776941,136.0
1767444028.581136,777897,104.0
1767444037.6147008,778612,122.0
1767444045.6005678,779218,114.0
1767444048.0649247,779407,189.0
1767444062.7913346,780750,132.0
1767444064.4761755,780876,126.0
1767444094.7298965,783410,129.0
1767444116.648482,785248,160.0
1767444132.6549532,786549,93.0
1767444166.6150534,789364,125.0
1767444199.737081,792110,260.0
1767444202.077118,792289,179.0
1767444204.3373778,792517,117.0
1767444222.597529,794075,144.0
1767444229.739074,794623,173.0
1767444267.6324441,797887,179.0
1767444290.775652,799700,177.0
1767444323.8671348,801982,204.0
1767444332.914929,802872,130.0
1767444334.6570053,802999,127.0
1767444341.1026757,803491,286.0
1767444344.682076,803764,189.0
1767444353.2924654,804434,133.0
1767444415.9037364,809780,123.0
1767444416.6705604,809869,89.0
1767444439.9569893,811736,132.0
1767444443.776657,812047,180.0
1767444456.8307285,813251,220.0
1767444479.8823788,815250,187.0
1767444492.2081244,816210,143.0
1767444507.8183472,817586,568.0
1767444511.4559762,817916,192.0
1767444542.2690868,820512,109.0
1767444548.9425082,821019,121.0
1767444552.409403,821282,85.0
1767444574.5523765,823205,150.0
1767444604.6808815,825737,453.0
1767444638.710577,828575,188.0
1767444640.112605,828683,108.0
1767444642.8578258,828894,211.0
1767444661.352719,830551,371.0
1767444680.2750254,831991,293.0
1767444714.823427,834946,247.0
1767444726.51766,836015,160.0
1767444729.060554,836206,191.0
1767444745.185087,837513,87.0
1767444757.7007718,838640,140.0
1767444770.8109689,839645,209.0
1767444779.2388277,840502,173.0
1767444830.2323143,844666,236.0
1767444836.8629632,845326,200.0
1767444850.5000353,846473,100.0
1767444857.336127,846993,97.0
1767444879.5747313,848944,90.0
1767444900.4117756,850782,279.0
1767444933.0909727,853543,233.0
1767444955.8986773,855396,132.0
1767444961.460396,855968,309.0
1767444992.2290022,858485,164.0
1767444993.7640672,858603,118.0
1767444997.3177383,858876,119.0
1767445056.1694036,863879,214.0
1767445057.8824713,864011,132.0
1767445061.489452,864283,272.0
1767445075.404029,865430,158.0
1767445096.628206,867227,187.0
1767445124.5730984,869615,92.0
1767445135.6047125,870550,593.0
1767445139.770567,871014,136.0
1767445196.5168016,875762,223.0
1767445222.9256873,877899,189.0
1767445242.251329,879632,192.0
1767445261.0046904,881319,215.0
1767445278.788634,882679,267.0
1767445286.742687,883420,210.0
1767445316.0772457,885882,168.0
1767445318.0113769,886108,101.0
1767445318.9874713,886209,101.0
1767445319.9527717,886302,93.0
1767445341.0736985,887928,167.0
1767445375.6654284,890848,184.0
1767445411.2240603,893959,108.0
1767445427.7179554,895219,92.0
1767445475.006926,899456,176.0
1767445489.513761,900999,128.0
1767445492.5455647,901272,104.0
1767445496.8279183,901630,198.0
1767445504.6750882,902380,148.0
1767445505.7340603,902482,102.0
1767445521.1210144,903958,109.0
1767445526.5336046,904551,277.0
1767445536.7609909,905708,118.0
1767445541.1589417,906139,161.0
1767445556.559593,907581,115.0
1767445594.4053795,910697,182.0
1767445603.1720498,911486,113.0
1767445607.9876513,911909,200.0
1767445640.9718127,914979,159.0
1767445668.226944,917687,170.0
1767445720.547033,922985,511.0
1767445752.223772,925956,240.0
1767445758.3356218,926465,509.0
1767445770.4303803,927669,276.0
1767445780.769196,928696,138.0
1767445791.642257,929690,107.0
1767445802.144723,930435,205.0
1767445806.6149962,930753,116.0
1767445851.9440897,934039,172.0
1767445900.3034675,937527,151.0
1767445902.1151028,937658,131.0
1767445921.455272,939094,167.0
1767445928.151808,939590,117.0
1767445993.2568836,944434,293.0
1767446001.9560544,945070,180.0
1767446018.5422733,946290,142.0
1767446025.736377,946825,155.0
1767446027.343621,946942,117.0
1767446031.3165128,947214,147.0
1767446033.4261937,947370,156.0
1767446085.1245892,951013,115.0
1767446092.9632645,951568,113.0
1767446112.0996704,952957,116.0
1767446123.5805652,953775,357.0
1767446192.8424609,958673,196.0
1767446209.1591835,959951,185.0
1767446254.7165606,963148,269.0
1767446256.346406,963263,115.0
1767446268.1195576,964076,222.0
1767446284.6532977,965262,232.0
1767446304.3455815,966641,132.0
1767446391.4245198,972949,245.0
1767446395.7809412,973306,149.0
1767446400.7217736,973642,214.0
1767446432.5534043,975670,563.0
1767446484.2128654,979405,110.0
1767446499.1436815,980587,140.0
1767446545.957971,984746,356.0
1767446551.9577434,985305,282.0
1767446559.8882756,986057,154.0
1767446573.4448018,987415,108.0
1767446582.0465508,988210,134.0
1767446584.5823455,988464,150.0
1767446596.701866,989402,93.0
1767446598.8766,989639,237.0
1767446613.309136,990783,240.0
1767446629.8881106,992251,344.0
1767446642.6874444,993530,161.0
1767446651.9410048,994363,174.0
1767446688.0663145,998048,130.0
1767446692.2467666,998455,248.0
1767446729.0441525,1000318,132.0
1767446737.797031,1001082,100.0
1767446751.018385,1002378,125.0
1767446779.7382953,1005277,270.0
1767446784.256265,1005638,260.0
1767446796.33663,1006777,132.0
1767446809.9874825,1007829,209.0
1767446816.053848,1008325,327.0
1767446848.8725631,1011254,154.0
1767446893.6408863,1015463,248.0
1767446914.5950992,1017399,120.0
1767446931.469387,1018917,172.0
1767446978.0470092,1023033,208.0
1767446981.9233782,1023406,249.0
1767446984.8610864,1023623,99.0
1767446993.0504804,1024211,133.0
1767447004.5878356,1025261,700.0
1767447048.9196289,1028947,104.0
1767447081.631478,1031290,242.0
1767447084.8059525,1031517,227.0
1767447121.2879143,1034358,143.0
1767447199.6532593,1040122,230.0
1767447203.965803,1040430,166.0
1767447271.4806027,1045483,175.0
1767447281.9236665,1046231,303.0
1767447290.2662745,1046827,316.0
1767447306.256039,1047979,162.0
1767447316.52585,1048710,296.0
1767447321.2659886,1049054,207.0
1767447358.2965238,1051711,529.0
1767447378.814119,1053194,214.0
1767447412.7308917,1055620,207.0
1767447444.0497482,1058015,473.0
1767447493.7620356,1061769,166.0
1767447499.1343942,1062153,243.0
1767447516.9422565,1063425,132.0
1767447560.6810205,1066551,154.0
1767447573.9433706,1067498,296.0
1767447594.0164065,1068915,216.0
1767447598.434379,1069233,159.0
1767447627.9631157,1071520,102.0
1767447654.0022862,1073373,785.0
1767447702.0412872,1077229,81.0
1767447752.759957,1081564,849.0
1767447761.2263508,1082379,248.0
1767447776.797952,1083856,141.0
1767447837.1111796,1088996,292.0
1767447839.3364394,1089238,242.0
1767447855.895669,1090740,104.0
1767447888.7957218,1093944,167.0
1767447906.76348,1095470,183.0
1767447923.1957295,1096661,85.0
1767447931.697951,1097494,111.0
1767447957.653258,1099806,211.0
1767447971.0763876,1101113,188.0
1767447987.8844943,1102583,103.0
1767448041.5290995,1107811,293.0
1767448063.2994022,1109863,180.0
1767448076.2967072,1111057,230.0
1767448093.6823359,1112558,164.0
1767448097.586456,1112891,333.0
1767448126.246919,1115224,183.0
1767448150.0075772,1117108,108.0
1767448157.933983,1117739,99.0
1767448180.5830436,1119530,153.0
1767448184.8484523,1119866,336.0
1767448186.699686,1120051,185.0
1767448303.1146154,1130654,161.0
1767448312.9277394,1131424,81.0
1767448316.4038591,1131698,274.0
1767448352.0924852,1134714,152.0
1767448546.9377377,1152129,186.0
1767448571.438418,1154329,270.0
1767448572.5511582,1154451,122.0
1767448579.5349116,1155180,466.0
1767448583.990653,1155629,80.0
1767448595.9006574,1156837,239.0
1767448597.8296754,1157045,208.0
1767448601.4949918,1157438,246.0
1767448661.554684,1163173,106.0
1767448674.2982378,1164392,172.0
1767448681.89531,1165134,354.0
1767448703.0653336,1167152,282.0
1767448725.0396376,1169189,139.0
1767448749.1049817,1171408,144.0
1767448755.4626236,1172051,163.0
1767448757.4015226,1172224,173.0
1767448794.738695,1175760,109.0
1767448837.6355922,1179460,111.0
1767448866.630169,1181688,1000.0
1767448876.894676,1182619,184.0
1767448895.392246,1184361,127.0
1767448898.6344917,1184655,173.0
1767448917.5970309,1186550,124.0
1767448926.0467281,1187355,174.0
1767448936.8366327,1188366,228.0
1767448948.6462662,1189547,155.0
1767449018.865108,1196931,177.0
1767449037.2916563,1198945,261.0
1767449095.5179312,1203089,311.0
1767449109.2248697,1204595,386.0
1767449122.6512575,1206037,105.0
1767449129.4815054,1206702,89.0
1767449132.011029,1206916,214.0
1767449183.554724,1211763,196.0
1767449184.4564397,1211843,80.0
1767449189.5715313,1212350,297.0
1767449199.3728774,1213311,83.0
1767449278.3284173,1220956,248.0
1767449290.2863617,1222200,131.0
1767449297.907668,1222990,269.0
1767449303.4352336,1223586,344.0
1767449328.769408,1225930,115.0
1767449332.538698,1226336,159.0
1767449371.7993238,1230199,295.0
1767449373.0159237,1230329,130.0
1767449409.2085326,1234044,178.0
1767449410.5407827,1234157,113.0
1767449415.161951,1234556,124.0
1767449439.5548773,1236883,114.0
1767449455.2693317,1238380,145.0
1767449462.004452,1239103,245.0
1767449465.6210408,1239496,393.0
1767449494.2033937,1242498,158.0
1767449519.0050874,1244989,160.0
1767449526.2022262,1245678,168.0
1767449559.9480667,1249007,632.0
1767449565.3152966,1249570,215.0
1767449569.0278556,1249944,237.0
1767449574.382727,1250385,285.0
1767449595.9183798,1252470,156.0
1767449640.5311775,1256431,314.0
1767449679.832807,1260247,145.0
1767449702.2355766,1262357,323.0
1767449719.3713965,1263793,422.0
1767449735.2307024,1265334,160.0
1767449741.3888137,1265985,242.0
1767449757.8131576,1267692,342.0
1767449760.946639,1267961,269.0
1767449762.6458838,1268093,132.0
1767449790.1648273,1270545,177.0
1767449858.3131528,1276387,192.0
1767449872.2761745,1277620,166.0
1767449915.159332,1281488,183.0
1767449927.6301384,1282679,187.0
1767449939.8061311,1283854,136.0
1767449950.0733573,1284888,215.0
1767449953.3281734,1285150,262.0
1767449972.1975937,1287021,335.0
1767449991.1113036,1288586,1000.0
1767449994.656093,1288945,359.0
1767449999.4405136,1289348,109.0
1767450005.9717011,1289863,270.0
1767450023.5352943,1291538,160.0
1767450036.3283992,1292807,550.0
1767450055.9794645,1294715,787.0
1767450063.6652253,1295313,179.0
1767450072.467706,1295918,605.0
1767450086.3186715,1297109,174.0
1767450097.495713,1298130,149.0
1767450100.5783603,1298462,123.0
1767450108.9382722,1299134,232.0
1767450198.2740867,1306499,509.0
1767450235.5538228,1309832,156.0
1767450286.4991195,1313968,160.0
1767450294.385776,1314526,441.0
1767450328.1070528,1317655,172.0
1767450333.3664215,1318095,96.0
1767450336.1409743,1318397,192.0
1767450337.6796079,1318555,158.0
1767450384.8816977,1322643,226.0
1767450448.7435434,1328195,144.0
1767450455.8886714,1328724,133.0
1767450485.9435728,1331041,154.0
1767450502.8222768,1332283,78.0
1767450521.2861133,1333681,126.0
1767450527.516832,1334157,206.0
1767450533.3185873,1334605,235.0
1767450535.1000078,1334744,139.0
1767450566.181188,1337121,115.0
1767450584.0142899,1338485,198.0
1767450637.3189156,1342560,162.0
1767450650.9490578,1343599,225.0
1767450660.7497683,1344349,324.0
1767450675.7618337,1345500,190.0
1767450707.280132,1347851,179.0
1767450712.0347009,1348205,112.0
1767450722.869454,1349024,819.0
1767450742.9840133,1350973,303.0
1767450782.558993,1354656,106.0
1767450818.8991933,1357800,231.0
1767450835.3058963,1359491,556.0
1767450843.9189308,1360364,151.0
1767450845.112032,1360484,120.0
1767450857.9875724,1361558,305.0
1767450894.8551402,1364872,166.0
1767450899.816259,1365310,288.0
1767450907.9163024,1366123,135.0
1767450971.4795678,1371533,194.0
1767450983.466799,1372535,175.0
1767451012.4224977,1375195,121.0
1767451018.7130723,1375695,112.0
1767451056.6230474,1379138,226.0
1767451072.8044293,1380675,97.0
1767451136.5377686,1385640,178.0
1767451142.6169724,1386178,170.0
1767451143.8883655,1386307,129.0
1767451153.2202392,1387110,196.0
1767451154.7308962,1387260,150.0
1767451168.2382028,1388529,1000.0
1767451213.0637786,1392547,266.0
1767451261.7287831,1396892,131.0
1767451291.7936115,1399621,108.0
1767451339.9272623,1402934,118.0
1767451358.3425536,1404772,99.0
1767451403.8482196,1408768,132.0
1767451409.4987197,1409353,214.0
1767451430.65912,1411259,178.0
1767451433.3571713,1411484,225.0
1767451438.1018033,1411974,190.0
1767451470.1498575,1415094,88.0
1767451484.852672,1416529,108.0
1767451525.7603858,1420341,152.0
1767451528.3910387,1420624,155.0
1767451553.528947,1423152,181.0
1767451562.724758,1424054,179.0
1767451588.5392044,1426699,126.0
1767451591.63417,1426992,293.0
1767451595.2229133,1427281,112.0
1767451606.6474833,1428182,138.0
1767451661.3888857,1433278,179.0
1767451682.4613323,1434939,163.0
1767451698.216607,1436235,221.0
1767451704.1914945,1436781,90.0
1767451717.5909054,1438012,143.0
1767451724.9191124,1438738,129.0
1767451732.4679396,1439484,153.0
1767451739.1080997,1440165,208.0
1767451742.1333516,1440489,138.0
1767451768.0967517,1443117,186.0
1767451792.771677,1445205,232.0
1767451808.6321177,1446673,152.0
1767451853.0504675,1450804,135.0
1767451861.6055765,1451732,309.0
1767451863.9995003,1451987,74.0
1767451903.9210525,1455566,110.0
1767451911.0423846,1456151,347.0
1767451925.4348202,1457321,113.0
1767451951.0473106,1459610,203.0
1767451961.0245485,1460545,336.0
1767451980.6028385,1462483,149.0
1767451998.8669667,1464109,89.0
1767452032.7189898,1467284,539.0
1767452064.0218835,1470167,174.0
1767452068.377594,1470509,143.0
1767452082.4019608,1471643,300.0
1767452109.6782198,1474137,233.0
1767452115.427976,1474732,180.0
1767452202.7750633,1482733,161.0
1767452210.2632656,1483407,315.0
1767452222.8432183,1484707,193.0
1767452253.9388885,1487777,193.0
1767452278.0525203,1489830,137.0
1767452298.1248348,1491644,556.0
1767452315.0134516,1493219,92.0
1767452344.2510056,1495943,137.0
1767452351.5930872,1496604,388.0
1767452360.463679,1497362,132.0
1767452380.8060842,1498986,76.0
1767452396.4218755,1500365,432.0
1767452421.4462335,1502650,138.0
1767452423.7373319,1502881,231.0
1767452468.5118184,1507008,190.0
1767452474.1412508,1507537,158.0
1767452491.6046846,1509137,188.0
1767452528.2133365,1512604,190.0
1767452553.2544131,1515022,252.0
1767452555.7015762,1515279,108.0
1767452572.0284631,1516798,241.0
1767452603.383531,1519714,102.0
1767452632.0319116,1522330,157.0
1767452635.2318318,1522655,150.0
1767452641.4293008,1523204,184.0
1767452655.7156508,1524606,88.0
1767452674.6471758,1526323,213.0
1767452702.4832635,1528631,230.0
1767452705.9304605,1528900,269.0
1767452737.1225922,1531474,913.0
1767452744.1616464,1532137,193.0
1767452745.0107195,1532225,88.0
1767452788.9157734,1536303,211.0
1767452799.263945,1537344,536.0
1767452804.726238,1537817,233.0
1767452812.0144737,1538503,142.0
1767452832.0479138,1540096,178.0
1767452892.1205575,1545366,110.0
1767452948.5223074,1550134,161.0
1767452962.4897115,1551248,376.0
1767452989.5464296,1553380,197.0
1767453009.948358,1555091,142.0
1767453010.998349,1555202,111.0
1767453012.2608511,1555331,129.0
1767453025.4128475,1556599,224.0
1767453033.0130875,1557335,187.0
1767453079.6941178,1561414,142.0
1767453117.4258323,1565017,251.0
1767453118.744321,1565155,138.0
1767453129.2031186,1566177,140.0
1767453140.8015406,1567183,236.0
1767453158.3489811,1568624,180.0
1767453178.1447926,1570224,158.0
1767453182.535879,1570569,190.0
1767453212.9307208,1573014,205.0
1767453226.4990091,1574247,292.0
1767453230.7266788,1574600,225.0
1767453246.0482101,1575838,118.0
1767453251.8476794,1576399,207.0
1767453257.231704,1576887,340.0
1767453288.9644525,1579359,167.0
1767453293.3115778,1579701,135.0
1767453300.6323974,1580259,284.0
1767453392.333685,1588698,155.0
1767453402.343896,1589655,154.0
1767453410.9001758,1590498,140.0
1767453413.8365371,1590815,121.0
1767453469.273591,1595866,984.0
1767453491.4316247,1597675,133.0
1767453494.1219263,1597955,280.0
1767453501.3238912,1598603,271.0
1767453517.0255485,1599837,85.0
1767453551.1270573,1601808,93.0
1767453566.2013838,1603061,245.0
1767453580.2136998,1604270,239.0
1767453594.847166,1605588,224.0
1767453614.4958975,1607233,601.0
1767453649.1218107,1610009,110.0
1767453669.650847,1611612,148.0
1767453715.035398,1615323,299.0
1767453774.150603,1620236,372.0
1767453780.139717,1620700,170.0
1767453795.586641,1622139,1000.0
1767453798.0254312,1622358,219.0
1767453823.5497773,1624529,75.0
1767453871.378534,1628339,137.0
1767453894.590983,1630375,152.0
1767453918.6777973,1632518,105.0
1767453932.4835753,1633758,163.0
1767453947.6855917,1635123,192.0
1767453998.4917114,1639486,120.0
1767454074.2472944,1645651,206.0
1767454143.8074214,1651083,324.0
1767454158.4316752,1652326,103.0
1767454170.2383611,1653346,91.0
1767454209.8845417,1656598,798.0
1767454231.3423774,1658533,118.0
1767454240.46217,1659347,249.0
1767454257.9901571,1660962,303.0
1767454259.6281216,1661123,161.0
1767454270.127597,1662163,385.0
1767454295.8479316,1664580,174.0
1767454299.3784997,1664861,281.0
1767454321.946131,1666900,497.0
1767454323.872704,1667050,150.0
1767454325.6782722,1667239,189.0
1767454342.9440765,1669003,117.0
1767454350.4408553,1669750,211.0
1767454386.633758,1673193,200.0
1767454437.9932008,1678122,208.0
1767454450.174043,1679208,354.0
1767454456.7716212,1679701,305.0
1767454461.0695496,1680025,324.0
1767454469.8793907,1680680,192.0
1767454490.3049831,1682388,134.0
1767454491.7899382,1682541,153.0
1767454525.9131134,1685409,200.0
1767454532.7796881,1685914,133.0
1767454560.639989,1688112,134.0
1767454573.699397,1689200,168.0
1767454661.505006,1696549,184.0
1767454682.2149017,1698292,142.0
1767454689.266124,1698825,355.0
1767454695.739703,1699319,115.0
1767454712.4406018,1700707,230.0
1767454718.378944,1701154,85.0
1767454732.578929,1702194,175.0
1767454738.790042,1702643,142.0
1767454756.6689487,1703965,247.0
1767454776.2981431,1705419,174.0
1767454801.5970259,1707474,156.0
1767454812.9728017,1708330,147.0
1767454828.0522468,1709459,287.0
1767454846.4681895,1710956,92.0
1767454847.9607224,1711071,115.0
1767454873.9747186,1713119,165.0
1767454890.4726975,1714316,674.0
1767454909.893518,1715756,183.0
1767454920.2176812,1716688,136.0
1767454938.786479,1718334,312.0
1767454962.6017296,1720374,192.0
1767455001.166065,1723568,315.0
1767455074.5662918,1729508,254.0
1767455108.6809433,1732294,314.0
1767455127.8049464,1733723,151.0
1767455152.5565264,1735546,363.0
1767455172.2840414,1737036,250.0
1767455180.7764177,1737674,141.0
1767455197.2955725,1739054,372.0
1767455209.583487,1740113,181.0
1767455211.7769613,1740284,171.0
1767455246.2579412,1743379,155.0
1767455264.066088,1744875,112.0
1767455273.0545304,1745715,74.0
1767455293.3946893,1747570,202.0
1767455299.6289148,1748136,252.0
1767455309.0129788,1749003,280.0
1767455327.750549,1750538,87.0
1767455348.8204217,1752429,168.0
