Wall time,Step,Value
1767444062.7913084,780750,-80.32228088378906
1767444064.4761472,780876,-52.83369827270508
1767444094.7298694,783410,-33.61064147949219
1767444116.6484559,785248,-85.6031265258789
1767444132.654927,786549,-92.7359619140625
1767444166.615028,789364,-39.10698318481445
1767444199.7370558,792110,-297.7450256347656
1767444202.077092,792289,-47.262752532958984
1767444204.3373518,792517,8.184263229370117
1767444222.5974994,794075,-68.41387939453125
1767444229.7390478,794623,-103.24397277832031
1767444267.6324182,797887,-281.51287841796875
1767444290.775625,799700,18.293392181396484
1767444323.8671076,801982,-64.60538482666016
1767444332.9149082,802872,-59.3658332824707
1767444334.656978,802999,-292.3422546386719
1767444341.1026487,803491,-195.21006774902344
1767444344.6820495,803764,-83.74287414550781
1767444353.2924376,804434,-104.69440460205078
1767444415.9037097,809780,-253.9004669189453
1767444416.6705325,809869,-419.9966125488281
1767444439.9569602,811736,-123.79473114013672
1767444443.776632,812047,-29.77996826171875
1767444456.8307025,813251,-29.723243713378906
1767444479.8823519,815250,-20.118410110473633
1767444492.2080863,816210,-172.73951721191406
1767444507.8183198,817586,-202.0457000732422
1767444511.4559495,817916,-103.81515502929688
1767444542.2690597,820512,-71.81292724609375
1767444548.9424806,821019,-53.023109436035156
1767444552.4093766,821282,-333.8062744140625
1767444574.5523517,823205,-38.1168212890625
1767444604.6808546,825737,-346.95697021484375
1767444638.71055,828575,37.27427673339844
1767444640.1125784,828683,-91.03634643554688
1767444642.8577988,828894,-66.77772521972656
1767444661.3526921,830551,-237.71987915039062
1767444680.2749984,831991,-253.25592041015625
1767444714.8234012,834946,-298.1864929199219
1767444726.5176306,836015,-299.1216125488281
1767444729.0605266,836206,-38.5128059387207
1767444745.1850603,837513,-47.1330680847168
1767444757.7007434,838640,-70.69271087646484
1767444770.8109422,839645,-83.7557144165039
1767444779.238802,840502,11.707422256469727
1767444830.232288,844666,-348.34649658203125
1767444836.8629348,845326,-246.30902099609375
1767444850.500009,846473,-116.46517181396484
1767444857.3361006,846993,-17.076570510864258
1767444879.5747051,848944,-39.97068786621094
1767444900.4117491,850782,-230.3208770751953
1767444933.0909476,853543,-43.451786041259766
1767444955.8986502,855396,-262.4289245605469
1767444961.4603708,855968,-69.08141326904297
1767444992.2289777,858485,-220.59637451171875
1767444993.7640412,858603,-40.3326301574707
