Wall time,Step,Value
1767345677.008019,376875,792.0
1767345683.2992473,379343,792.0
1767345685.5018241,380185,842.0
1767345704.2282095,387420,764.0
1767345706.1502187,388203,783.0
1767345735.4645355,399545,852.0
1767345745.7817218,400427,882.0
1767345749.6574564,402017,764.0
1767345753.515934,403545,764.0
1767345782.6721828,414783,764.0
1767345793.0956655,418804,764.0
1767345797.3059397,420452,824.0
1767345803.6039145,422861,764.0
1767345820.4071493,429335,764.0
1767345833.0397673,434129,824.0
1767345836.8632667,435657,764.0
1767345842.9889088,438027,842.0
1767345855.7386312,442908,792.0
1767345866.4128299,447043,931.0
1767345868.6328037,447885,842.0
1767345887.1786864,455034,842.0
1767345891.4930356,456682,824.0
1767345899.8250396,459919,764.0
1767345901.8725486,460711,792.0
1767345912.6216307,464800,854.0
1767345920.741839,467968,764.0
1767345922.8876314,468810,842.0
1767345933.5507987,472858,792.0
1767345938.0010438,474651,813.0
1767345940.475154,475615,964.0
1767345944.4529297,477143,764.0
1767345948.5373049,478699,792.0
1767345950.73893,479463,764.0
1767345960.853643,483493,824.0
1767345962.8448327,484257,764.0
1767345977.2880414,489833,764.0
1767345981.6184366,491495,792.0
1767345993.7836804,496163,792.0
1767345997.8170798,497779,824.0
1767346008.5900931,501826,764.0
1767346018.2595744,505692,764.0
1767346022.445624,507294,838.0
1767346048.5142426,517279,825.0
1767346062.8105733,522796,764.0
1767346064.760919,523560,764.0
1767346069.1653275,525237,853.0
1767346071.2369025,526029,792.0
1767346073.4024796,526853,824.0
1767346075.4059112,527617,764.0
1767346079.7729826,529205,824.0
1767346085.40996,531497,764.0
1767346094.4180899,534960,764.0
1767346104.9388642,538989,764.0
1767346111.1067586,541401,764.0
1767346119.954066,544718,824.0
1767346125.7196472,547057,792.0
1767346127.9980476,547941,884.0
1767346132.2928164,549593,826.0
1767346134.2929351,550357,764.0
1767346140.8223972,552865,842.0
1767346142.8814478,553689,824.0
1767346149.0341668,556069,852.0
1767346151.243807,556911,842.0
1767346161.8886988,560995,764.0
1767346164.1474712,561895,900.0
1767346179.0396874,567651,764.0
1767346185.5096788,570119,792.0
1767346193.6833134,573235,764.0
1767346199.6637852,575606,824.0
1767346204.2321367,577363,824.0
1767346208.5509894,579009,854.0
1767346216.957148,582291,838.0
1767346225.3147297,585514,825.0
1767346231.6294327,587912,764.0
1767346233.6244907,588676,764.0
1767346235.601179,589440,764.0
1767346237.8255863,590292,852.0
1767346250.387168,595163,783.0
1767346263.0681148,599983,764.0
1767346274.7400134,601571,764.0
1767346276.8407998,602425,854.0
1767346285.3806534,605739,792.0
1767346293.4932568,608874,764.0
1767346299.8140128,611332,764.0
1767346301.8046377,612096,764.0
1767346303.9570086,612920,824.0
1767346308.2315352,614550,764.0
