Wall time,Step,Value
1767441921.0446448,600000,-106.52229309082031
1767444298.4285352,800000,-224.99520874023438
1767446726.0105562,1000000,-132.32069396972656
1767449063.3743603,1200000,-149.88955688476562
1767451305.3733313,1400000,-146.16311645507812
1767453530.873301,1600000,-97.04658508300781
1767455971.0399272,1800000,-148.78106689453125
1767458411.2258544,2000000,-122.79752349853516
